subj_idx,task,condition,stimulus,subject_answered,response,rt
s01,audio,congruent,slow,slow,1.0,0.884
s01,audio,control,slow,slow,1.0,1.316
s01,audio,control,slow,slow,1.0,1.136
s01,audio,incongruent,slow,slow,1.0,1.28
s01,audio,control,slow,slow,1.0,1.272
s01,audio,incongruent,slow,slow,1.0,1.38
s01,audio,control,fast,fast,1.0,1.034
s01,audio,incongruent,fast,fast,1.0,0.986
s01,audio,congruent,slow,slow,1.0,1.352
s01,audio,congruent,slow,slow,1.0,1.108
s01,audio,control,fast,fast,1.0,1.588
s01,audio,control,slow,fast,0.0,0.811
s01,audio,control,slow,slow,1.0,0.888
s01,audio,incongruent,fast,fast,1.0,1.174
s01,audio,congruent,slow,slow,1.0,1.035
s01,audio,control,fast,fast,1.0,0.864
s01,audio,control,slow,slow,1.0,1.94
s01,audio,incongruent,fast,fast,1.0,0.707
s01,audio,incongruent,fast,fast,1.0,0.867
s01,audio,control,slow,slow,1.0,0.9
s01,audio,congruent,slow,slow,1.0,0.932
s01,audio,incongruent,slow,slow,1.0,0.795
s01,audio,incongruent,fast,fast,1.0,0.659
s01,audio,incongruent,slow,slow,1.0,0.799
s01,audio,incongruent,fast,slow,0.0,1.124
s01,audio,control,slow,slow,1.0,0.747
s01,audio,control,slow,slow,1.0,0.983
s01,audio,congruent,slow,slow,1.0,1.608
s01,audio,congruent,fast,fast,1.0,1.144
s01,audio,control,fast,fast,1.0,0.875
s01,audio,incongruent,fast,slow,0.0,1.136
s01,audio,incongruent,slow,slow,1.0,1.231
s01,audio,incongruent,fast,fast,1.0,0.812
s01,audio,congruent,slow,fast,0.0,0.728
s01,audio,congruent,slow,slow,1.0,0.779
s01,audio,incongruent,fast,fast,1.0,1.803
s01,audio,congruent,slow,fast,0.0,1.055
s01,audio,incongruent,slow,slow,1.0,0.802
s01,audio,congruent,slow,slow,1.0,0.687
s01,audio,incongruent,slow,slow,1.0,0.679
s01,audio,control,fast,slow,0.0,0.863
s01,audio,incongruent,slow,slow,1.0,0.795
s01,audio,incongruent,fast,fast,1.0,1.103
s01,audio,control,slow,slow,1.0,0.76
s01,audio,incongruent,slow,slow,1.0,0.792
s01,audio,control,fast,fast,1.0,0.864
s01,audio,control,fast,slow,0.0,1.002
s01,audio,control,slow,slow,1.0,1.067
s01,audio,control,fast,fast,1.0,1.023
s01,audio,congruent,fast,fast,1.0,1.067
s01,audio,control,slow,fast,0.0,1.863
s01,audio,congruent,slow,slow,1.0,1.439
s01,audio,incongruent,slow,fast,0.0,0.772
s01,audio,congruent,slow,slow,1.0,1.179
s01,audio,incongruent,fast,fast,1.0,1.315
s01,audio,control,slow,slow,1.0,0.915
s01,audio,congruent,fast,slow,0.0,1.344
s01,audio,control,slow,slow,1.0,0.779
s01,audio,incongruent,slow,fast,0.0,1.467
s01,audio,control,slow,slow,1.0,0.934
s01,audio,congruent,fast,fast,1.0,0.971
s01,audio,congruent,fast,fast,1.0,1.193
s01,audio,congruent,slow,slow,1.0,1.503
s01,audio,congruent,fast,fast,1.0,0.987
s01,audio,control,slow,slow,1.0,1.164
s01,audio,incongruent,slow,fast,0.0,1.157
s01,audio,congruent,fast,fast,1.0,0.804
s01,audio,incongruent,fast,slow,0.0,1.183
s01,audio,incongruent,slow,slow,1.0,1.543
s01,audio,congruent,fast,fast,1.0,1.086
s01,audio,incongruent,slow,slow,1.0,1.266
s01,audio,control,fast,slow,0.0,1.176
s01,audio,congruent,fast,fast,1.0,1.98
s01,audio,control,fast,fast,1.0,0.91
s01,audio,control,fast,fast,1.0,1.274
s01,audio,control,fast,fast,1.0,0.895
s01,audio,control,fast,fast,1.0,0.802
s01,audio,incongruent,slow,slow,1.0,1.306
s01,audio,incongruent,fast,fast,1.0,1.142
s01,audio,control,fast,fast,1.0,1.262
s01,audio,control,slow,slow,1.0,1.547
s01,audio,incongruent,fast,fast,1.0,1.158
s01,audio,congruent,fast,fast,1.0,0.986
s01,audio,incongruent,fast,fast,1.0,1.133
s01,audio,control,fast,fast,1.0,1.355
s01,audio,incongruent,fast,fast,1.0,1.146
s01,audio,congruent,slow,slow,1.0,1.162
s01,audio,incongruent,fast,slow,0.0,1.551
s01,audio,incongruent,fast,fast,1.0,0.762
s01,audio,control,slow,slow,1.0,1.534
s01,audio,control,slow,slow,1.0,1.39
s01,audio,congruent,slow,fast,0.0,1.194
s01,audio,control,fast,fast,1.0,0.991
s01,audio,incongruent,slow,slow,1.0,1.916
s01,audio,incongruent,fast,fast,1.0,0.871
s01,audio,congruent,fast,fast,1.0,1.251
s01,audio,congruent,slow,slow,1.0,1.519
s01,audio,control,fast,fast,1.0,1.433
s01,audio,control,slow,slow,1.0,1.283
s01,audio,incongruent,fast,fast,1.0,1.283
s01,audio,congruent,slow,slow,1.0,1.006
s01,audio,control,slow,slow,1.0,1.302
s01,audio,incongruent,fast,fast,1.0,1.026
s01,audio,control,fast,fast,1.0,1.005
s01,audio,congruent,fast,fast,1.0,1.583
s01,audio,incongruent,fast,fast,1.0,0.803
s01,audio,control,fast,fast,1.0,1.759
s01,audio,control,slow,slow,1.0,1.51
s01,audio,congruent,fast,slow,0.0,1.288
s01,audio,congruent,fast,slow,0.0,1.594
s01,audio,control,fast,fast,1.0,1.066
s01,audio,congruent,fast,fast,1.0,0.869
s01,audio,control,fast,slow,0.0,1.101
s01,audio,control,slow,slow,1.0,1.198
s01,audio,control,slow,slow,1.0,0.822
s01,audio,incongruent,fast,fast,1.0,1.674
s01,audio,incongruent,slow,fast,0.0,0.646
s01,audio,control,fast,fast,1.0,0.913
s01,audio,congruent,slow,slow,1.0,0.934
s01,audio,congruent,fast,fast,1.0,0.826
s01,audio,congruent,fast,fast,1.0,0.994
s01,audio,control,slow,slow,1.0,1.134
s01,audio,control,slow,fast,0.0,1.018
s01,audio,congruent,slow,slow,1.0,1.148
s01,audio,control,slow,slow,1.0,0.87
s01,audio,incongruent,fast,slow,0.0,1.084
s01,audio,incongruent,fast,fast,1.0,1.62
s01,audio,congruent,fast,fast,1.0,0.77
s01,audio,congruent,slow,slow,1.0,1.094
s01,audio,control,slow,fast,0.0,1.293
s01,audio,incongruent,fast,fast,1.0,1.986
s01,audio,congruent,slow,fast,0.0,1.001
s01,audio,incongruent,slow,slow,1.0,1.006
s01,audio,congruent,fast,fast,1.0,1.342
s01,audio,congruent,fast,fast,1.0,1.75
s01,audio,incongruent,slow,slow,1.0,1.038
s01,audio,control,slow,slow,1.0,1.242
s01,audio,control,fast,fast,1.0,1.561
s01,audio,incongruent,slow,fast,0.0,1.125
s01,audio,incongruent,slow,slow,1.0,1.517
s01,audio,congruent,slow,slow,1.0,1.589
s01,audio,congruent,slow,fast,0.0,1.266
s01,audio,congruent,fast,slow,0.0,1.471
s01,audio,incongruent,fast,slow,0.0,1.733
s01,audio,congruent,fast,fast,1.0,0.905
s01,audio,control,fast,slow,0.0,1.21
s01,audio,congruent,slow,fast,0.0,1.493
s01,audio,incongruent,slow,slow,1.0,1.494
s01,audio,congruent,slow,slow,1.0,1.09
s01,audio,congruent,fast,fast,1.0,1.438
s01,audio,incongruent,slow,slow,1.0,1.382
s01,audio,control,slow,slow,1.0,0.947
s01,audio,congruent,fast,fast,1.0,1.053
s01,audio,congruent,slow,slow,1.0,1.613
s01,audio,congruent,slow,fast,0.0,0.741
s01,audio,congruent,fast,fast,1.0,1.711
s01,audio,control,fast,fast,1.0,0.912
s01,audio,congruent,fast,fast,1.0,2.144
s01,audio,control,slow,fast,0.0,0.824
s01,audio,incongruent,fast,fast,1.0,0.735
s01,audio,incongruent,slow,slow,1.0,1.0
s01,audio,congruent,fast,fast,1.0,1.076
s01,audio,control,fast,fast,1.0,1.039
s01,audio,congruent,fast,fast,1.0,1.009
s01,audio,control,fast,fast,1.0,1.023
s01,audio,incongruent,slow,slow,1.0,0.852
s01,audio,incongruent,fast,fast,1.0,1.083
s01,audio,incongruent,fast,fast,1.0,0.788
s01,audio,congruent,fast,fast,1.0,1.294
s01,audio,incongruent,slow,fast,0.0,1.287
s01,audio,congruent,slow,slow,1.0,0.947
s01,audio,congruent,fast,fast,1.0,0.791
s01,audio,control,slow,slow,1.0,1.088
s01,audio,congruent,fast,fast,1.0,1.347
s01,audio,control,slow,slow,1.0,1.208
s01,audio,incongruent,fast,fast,1.0,1.364
s01,audio,control,fast,fast,1.0,0.899
s01,audio,incongruent,slow,slow,1.0,1.117
s01,audio,incongruent,fast,fast,1.0,1.363
s01,audio,incongruent,fast,fast,1.0,1.138
s01,audio,congruent,fast,fast,1.0,1.079
s01,audio,congruent,slow,slow,1.0,1.048
s01,audio,congruent,slow,slow,1.0,1.119
s01,audio,control,fast,fast,1.0,1.071
s01,audio,congruent,fast,fast,1.0,1.754
s01,audio,incongruent,slow,fast,0.0,1.243
s01,audio,control,slow,slow,1.0,1.154
s01,audio,control,fast,fast,1.0,0.853
s01,audio,incongruent,slow,slow,1.0,0.862
s01,audio,congruent,fast,fast,1.0,1.188
s01,audio,incongruent,fast,fast,1.0,1.403
s01,audio,control,slow,slow,1.0,1.138
s01,audio,control,fast,fast,1.0,0.751
s01,audio,congruent,fast,fast,1.0,0.926
s01,audio,control,slow,slow,1.0,1.142
s01,audio,incongruent,fast,slow,0.0,1.195
s01,audio,congruent,fast,fast,1.0,2.195
s01,audio,incongruent,fast,fast,1.0,0.85
s01,audio,congruent,slow,slow,1.0,1.12
s01,audio,incongruent,fast,slow,0.0,1.079
s01,audio,incongruent,slow,slow,1.0,1.192
s01,audio,control,slow,slow,1.0,1.315
s01,audio,congruent,fast,fast,1.0,1.218
s01,audio,control,slow,slow,1.0,1.058
s01,audio,incongruent,slow,fast,0.0,1.138
s01,audio,incongruent,fast,fast,1.0,1.306
s01,audio,incongruent,fast,fast,1.0,1.262
s01,audio,incongruent,slow,slow,1.0,1.05
s01,audio,congruent,slow,slow,1.0,1.434
s01,audio,incongruent,fast,fast,1.0,1.092
s01,audio,control,fast,fast,1.0,0.986
s01,audio,incongruent,slow,slow,1.0,1.607
s01,audio,control,slow,slow,1.0,1.51
s01,audio,congruent,fast,fast,1.0,1.247
s01,audio,congruent,slow,slow,1.0,1.213
s01,audio,incongruent,slow,slow,1.0,1.604
s01,audio,incongruent,slow,slow,1.0,1.21
s01,audio,congruent,slow,slow,1.0,1.391
s01,audio,congruent,fast,slow,0.0,0.879
s01,audio,congruent,slow,slow,1.0,1.006
s01,audio,congruent,fast,fast,1.0,1.723
s01,audio,control,fast,fast,1.0,0.837
s01,audio,congruent,slow,slow,1.0,1.069
s01,audio,incongruent,fast,fast,1.0,1.429
s01,audio,control,slow,slow,1.0,1.298
s01,audio,control,fast,fast,1.0,0.954
s01,audio,control,fast,fast,1.0,0.907
s01,audio,congruent,slow,slow,1.0,1.251
s01,audio,control,fast,fast,1.0,1.074
s01,audio,incongruent,slow,slow,1.0,1.189
s01,audio,incongruent,slow,slow,1.0,1.786
s01,audio,congruent,fast,fast,1.0,0.958
s01,audio,congruent,fast,fast,1.0,0.963
s01,audio,control,slow,slow,1.0,0.986
s01,audio,congruent,fast,fast,1.0,0.931
s01,audio,control,fast,fast,1.0,1.427
s01,audio,congruent,fast,fast,1.0,1.21
s01,audio,congruent,slow,slow,1.0,1.31
s01,audio,congruent,fast,fast,1.0,1.035
s01,audio,congruent,fast,fast,1.0,0.766
s01,audio,control,fast,fast,1.0,0.683
s01,audio,congruent,fast,fast,1.0,0.706
s01,audio,control,fast,fast,1.0,1.393
s01,audio,incongruent,fast,slow,0.0,0.858
s01,audio,control,fast,slow,0.0,1.662
s01,audio,control,fast,fast,1.0,0.804
s01,audio,congruent,fast,fast,1.0,1.414
s01,audio,incongruent,fast,fast,1.0,0.866
s01,audio,control,slow,slow,1.0,1.185
s01,audio,control,slow,slow,1.0,0.986
s01,audio,congruent,slow,slow,1.0,0.986
s01,audio,incongruent,fast,fast,1.0,1.063
s01,audio,incongruent,slow,slow,1.0,1.006
s01,audio,control,fast,fast,1.0,1.109
s01,audio,control,slow,fast,0.0,0.861
s01,audio,congruent,slow,slow,1.0,0.969
s01,audio,incongruent,fast,fast,1.0,0.882
s01,audio,incongruent,fast,fast,1.0,0.921
s01,audio,control,fast,fast,1.0,0.997
s01,audio,congruent,fast,fast,1.0,0.77
s01,audio,incongruent,slow,slow,1.0,1.61
s01,audio,incongruent,fast,fast,1.0,0.8
s01,audio,incongruent,slow,slow,1.0,1.446
s01,audio,incongruent,slow,fast,0.0,0.93
s01,audio,control,slow,slow,1.0,1.309
s01,audio,control,fast,fast,1.0,1.046
s01,audio,control,fast,fast,1.0,1.391
s01,audio,incongruent,slow,slow,1.0,1.646
s01,audio,congruent,slow,slow,1.0,1.133
s01,audio,control,fast,fast,1.0,0.962
s01,audio,control,fast,fast,1.0,1.345
s01,audio,congruent,slow,slow,1.0,1.227
s01,audio,incongruent,slow,slow,1.0,1.435
s01,audio,incongruent,fast,slow,0.0,1.458
s01,audio,congruent,fast,slow,0.0,0.997
s01,audio,congruent,fast,fast,1.0,1.144
s01,audio,incongruent,fast,fast,1.0,1.081
s01,audio,congruent,slow,slow,1.0,1.269
s01,audio,congruent,slow,slow,1.0,1.368
s01,audio,congruent,fast,fast,1.0,1.829
s01,audio,congruent,fast,fast,1.0,0.989
s01,audio,control,fast,fast,1.0,1.435
s01,audio,control,fast,fast,1.0,0.906
s01,audio,control,fast,fast,1.0,1.613
s01,audio,control,slow,fast,0.0,1.117
s01,audio,incongruent,fast,fast,1.0,0.878
s01,audio,incongruent,fast,fast,1.0,1.505
s01,audio,control,slow,fast,0.0,0.902
s01,audio,congruent,fast,fast,1.0,1.861
s01,audio,incongruent,fast,fast,1.0,1.564
s01,audio,incongruent,slow,fast,0.0,0.849
s01,audio,control,slow,slow,1.0,1.028
s01,audio,incongruent,slow,slow,1.0,0.79
s01,audio,control,slow,slow,1.0,1.368
s01,audio,incongruent,fast,fast,1.0,0.828
s01,audio,control,fast,fast,1.0,1.494
s01,audio,congruent,slow,slow,1.0,1.173
s01,audio,incongruent,slow,slow,1.0,1.997
s01,audio,congruent,fast,fast,1.0,0.961
s01,audio,control,fast,fast,1.0,1.094
s01,audio,congruent,slow,fast,0.0,1.018
s01,audio,control,slow,slow,1.0,0.74
s01,audio,control,slow,slow,1.0,1.133
s02,audio,incongruent,slow,slow,1.0,0.81
s02,audio,congruent,slow,slow,1.0,0.859
s02,audio,control,slow,slow,1.0,0.806
s02,audio,control,fast,fast,1.0,0.787
s02,audio,incongruent,fast,fast,1.0,0.773
s02,audio,congruent,fast,fast,1.0,1.002
s02,audio,control,slow,slow,1.0,0.853
s02,audio,control,fast,fast,1.0,0.922
s02,audio,congruent,slow,fast,0.0,0.91
s02,audio,congruent,fast,fast,1.0,0.813
s02,audio,incongruent,slow,fast,0.0,0.954
s02,audio,incongruent,slow,fast,0.0,0.979
s02,audio,control,fast,fast,1.0,0.897
s02,audio,control,slow,slow,1.0,0.902
s02,audio,incongruent,slow,slow,1.0,0.91
s02,audio,incongruent,fast,fast,1.0,0.674
s02,audio,control,slow,slow,1.0,0.841
s02,audio,incongruent,slow,slow,1.0,0.882
s02,audio,congruent,slow,slow,1.0,0.866
s02,audio,control,slow,slow,1.0,0.81
s02,audio,incongruent,slow,slow,1.0,0.786
s02,audio,control,slow,slow,1.0,0.877
s02,audio,congruent,slow,slow,1.0,0.789
s02,audio,congruent,slow,slow,1.0,0.726
s02,audio,incongruent,slow,slow,1.0,1.002
s02,audio,control,fast,fast,1.0,0.841
s02,audio,incongruent,slow,fast,0.0,0.79
s02,audio,congruent,fast,fast,1.0,0.874
s02,audio,congruent,fast,fast,1.0,0.963
s02,audio,incongruent,slow,slow,1.0,0.924
s02,audio,control,fast,fast,1.0,0.79
s02,audio,control,slow,slow,1.0,0.859
s02,audio,incongruent,fast,slow,0.0,0.801
s02,audio,control,fast,fast,1.0,1.025
s02,audio,congruent,fast,fast,1.0,0.85
s02,audio,congruent,slow,slow,1.0,0.941
s02,audio,congruent,slow,fast,0.0,0.797
s02,audio,congruent,fast,fast,1.0,0.845
s02,audio,control,fast,fast,1.0,0.729
s02,audio,incongruent,slow,slow,1.0,1.11
s02,audio,control,fast,fast,1.0,0.974
s02,audio,congruent,slow,slow,1.0,0.966
s02,audio,incongruent,fast,fast,1.0,0.846
s02,audio,incongruent,fast,fast,1.0,1.001
s02,audio,congruent,slow,fast,0.0,0.801
s02,audio,control,slow,slow,1.0,0.878
s02,audio,control,fast,fast,1.0,0.966
s02,audio,incongruent,fast,fast,1.0,1.093
s02,audio,congruent,slow,slow,1.0,0.942
s02,audio,congruent,fast,fast,1.0,0.774
s02,audio,control,slow,slow,1.0,0.797
s02,audio,control,slow,slow,1.0,0.83
s02,audio,congruent,slow,slow,1.0,0.897
s02,audio,control,fast,fast,1.0,0.749
s02,audio,congruent,fast,slow,0.0,0.861
s02,audio,congruent,slow,slow,1.0,0.941
s02,audio,control,slow,slow,1.0,1.11
s02,audio,congruent,fast,fast,1.0,1.09
s02,audio,congruent,slow,slow,1.0,0.945
s02,audio,control,fast,slow,0.0,0.888
s02,audio,congruent,fast,fast,1.0,1.056
s02,audio,incongruent,slow,fast,0.0,0.901
s02,audio,control,slow,slow,1.0,0.925
s02,audio,incongruent,fast,fast,1.0,0.753
s02,audio,control,slow,slow,1.0,0.809
s02,audio,congruent,slow,fast,0.0,0.985
s02,audio,incongruent,slow,slow,1.0,1.3
s02,audio,incongruent,slow,fast,0.0,0.997
s02,audio,incongruent,fast,fast,1.0,0.933
s02,audio,incongruent,fast,fast,1.0,0.841
s02,audio,incongruent,fast,fast,1.0,0.872
s02,audio,congruent,slow,slow,1.0,0.805
s02,audio,incongruent,slow,slow,1.0,0.938
s02,audio,incongruent,slow,slow,1.0,0.87
s02,audio,control,slow,slow,1.0,1.049
s02,audio,congruent,fast,fast,1.0,0.773
s02,audio,control,fast,fast,1.0,0.921
s02,audio,incongruent,slow,slow,1.0,1.049
s02,audio,control,fast,fast,1.0,0.857
s02,audio,incongruent,fast,slow,0.0,1.117
s02,audio,congruent,fast,fast,1.0,0.944
s02,audio,control,fast,fast,1.0,1.061
s02,audio,congruent,fast,fast,1.0,0.817
s02,audio,control,fast,fast,1.0,0.885
s02,audio,congruent,slow,slow,1.0,1.032
s02,audio,congruent,slow,slow,1.0,0.816
s02,audio,congruent,slow,slow,1.0,0.801
s02,audio,congruent,fast,slow,0.0,1.021
s02,audio,congruent,slow,slow,1.0,0.972
s02,audio,congruent,fast,fast,1.0,0.934
s02,audio,control,slow,slow,1.0,0.777
s02,audio,incongruent,slow,slow,1.0,0.877
s02,audio,incongruent,slow,slow,1.0,0.828
s02,audio,incongruent,slow,slow,1.0,1.069
s02,audio,control,slow,slow,1.0,0.857
s02,audio,congruent,slow,slow,1.0,0.904
s02,audio,control,fast,fast,1.0,0.745
s02,audio,congruent,fast,fast,1.0,0.788
s02,audio,congruent,slow,slow,1.0,0.821
s02,audio,control,slow,slow,1.0,0.709
s02,audio,control,fast,fast,1.0,0.897
s02,audio,incongruent,fast,fast,1.0,1.108
s02,audio,congruent,slow,fast,0.0,0.897
s02,audio,control,slow,slow,1.0,1.025
s02,audio,congruent,slow,fast,0.0,0.994
s02,audio,incongruent,slow,slow,1.0,1.02
s02,audio,congruent,fast,fast,1.0,0.868
s02,audio,congruent,fast,fast,1.0,1.022
s02,audio,incongruent,fast,fast,1.0,1.001
s02,audio,congruent,slow,slow,1.0,0.929
s02,audio,incongruent,slow,slow,1.0,0.86
s02,audio,congruent,fast,fast,1.0,0.74
s02,audio,congruent,fast,fast,1.0,0.767
s02,audio,incongruent,fast,fast,1.0,0.972
s02,audio,incongruent,fast,fast,1.0,0.836
s02,audio,congruent,fast,fast,1.0,0.748
s02,audio,incongruent,slow,slow,1.0,1.017
s02,audio,control,slow,slow,1.0,0.94
s02,audio,congruent,fast,fast,1.0,0.717
s02,audio,control,fast,fast,1.0,1.172
s02,audio,control,fast,fast,1.0,1.18
s02,audio,control,slow,slow,1.0,1.18
s02,audio,control,slow,slow,1.0,0.915
s02,audio,control,fast,fast,1.0,0.848
s02,audio,control,slow,slow,1.0,0.937
s02,audio,incongruent,slow,fast,0.0,1.128
s02,audio,incongruent,slow,fast,0.0,1.077
s02,audio,control,slow,slow,1.0,0.956
s02,audio,incongruent,fast,fast,1.0,0.965
s02,audio,congruent,slow,slow,1.0,0.999
s02,audio,control,slow,slow,1.0,0.983
s02,audio,control,fast,fast,1.0,0.895
s02,audio,incongruent,slow,slow,1.0,0.978
s02,audio,congruent,fast,fast,1.0,0.785
s02,audio,incongruent,slow,fast,0.0,0.828
s02,audio,incongruent,fast,fast,1.0,1.035
s02,audio,incongruent,slow,slow,1.0,0.893
s02,audio,incongruent,slow,slow,1.0,1.036
s02,audio,control,fast,fast,1.0,0.86
s02,audio,incongruent,slow,fast,0.0,0.824
s02,audio,control,slow,slow,1.0,0.896
s02,audio,incongruent,fast,slow,0.0,0.964
s02,audio,control,slow,slow,1.0,0.964
s02,audio,incongruent,fast,fast,1.0,0.824
s02,audio,incongruent,fast,fast,1.0,0.807
s02,audio,control,fast,fast,1.0,1.215
s02,audio,congruent,slow,fast,0.0,1.163
s02,audio,incongruent,slow,slow,1.0,1.259
s02,audio,control,fast,fast,1.0,0.967
s02,audio,congruent,slow,fast,0.0,1.08
s02,audio,control,slow,slow,1.0,0.854
s02,audio,congruent,slow,slow,1.0,0.761
s02,audio,congruent,slow,slow,1.0,0.802
s02,audio,congruent,slow,slow,1.0,0.981
s02,audio,control,fast,fast,1.0,0.739
s02,audio,congruent,fast,fast,1.0,0.754
s02,audio,control,fast,fast,1.0,0.653
s02,audio,control,slow,slow,1.0,0.733
s02,audio,incongruent,slow,fast,0.0,0.796
s02,audio,incongruent,fast,fast,1.0,0.942
s02,audio,incongruent,fast,fast,1.0,1.036
s02,audio,incongruent,fast,fast,1.0,0.83
s02,audio,congruent,slow,fast,0.0,0.865
s02,audio,incongruent,slow,fast,0.0,1.133
s02,audio,incongruent,slow,fast,0.0,1.056
s02,audio,incongruent,slow,slow,1.0,1.02
s02,audio,control,fast,fast,1.0,0.967
s02,audio,control,slow,slow,1.0,1.084
s02,audio,incongruent,slow,slow,1.0,1.009
s02,audio,incongruent,slow,slow,1.0,1.011
s02,audio,congruent,fast,fast,1.0,0.961
s02,audio,control,fast,fast,1.0,1.125
s02,audio,control,slow,slow,1.0,1.085
s02,audio,congruent,fast,fast,1.0,0.869
s02,audio,control,slow,slow,1.0,0.828
s02,audio,incongruent,slow,slow,1.0,1.04
s02,audio,congruent,fast,fast,1.0,0.652
s02,audio,congruent,fast,fast,1.0,0.882
s02,audio,congruent,slow,slow,1.0,1.117
s02,audio,incongruent,fast,fast,1.0,0.829
s02,audio,incongruent,slow,slow,1.0,0.96
s02,audio,control,slow,slow,1.0,0.833
s02,audio,incongruent,slow,slow,1.0,0.936
s02,audio,control,fast,fast,1.0,0.955
s02,audio,congruent,fast,fast,1.0,0.852
s02,audio,incongruent,slow,fast,0.0,0.68
s02,audio,control,slow,slow,1.0,0.88
s02,audio,incongruent,slow,fast,0.0,0.696
s02,audio,control,fast,slow,0.0,1.069
s02,audio,control,slow,slow,1.0,0.944
s02,audio,control,slow,slow,1.0,0.971
s02,audio,incongruent,fast,fast,1.0,1.1
s02,audio,incongruent,slow,slow,1.0,0.948
s02,audio,congruent,fast,fast,1.0,0.629
s02,audio,incongruent,slow,slow,1.0,0.889
s02,audio,control,slow,slow,1.0,0.872
s02,audio,control,fast,fast,1.0,1.008
s02,audio,congruent,fast,fast,1.0,1.145
s02,audio,control,fast,fast,1.0,0.944
s02,audio,control,fast,fast,1.0,1.416
s02,audio,congruent,fast,fast,1.0,0.959
s02,audio,congruent,slow,slow,1.0,1.135
s02,audio,control,slow,slow,1.0,0.895
s02,audio,congruent,fast,fast,1.0,1.085
s02,audio,congruent,slow,slow,1.0,0.976
s02,audio,incongruent,fast,slow,0.0,1.088
s02,audio,control,slow,slow,1.0,1.077
s02,audio,congruent,fast,fast,1.0,0.756
s02,audio,control,fast,fast,1.0,0.972
s02,audio,congruent,slow,slow,1.0,0.988
s02,audio,congruent,fast,fast,1.0,0.935
s02,audio,congruent,slow,slow,1.0,0.931
s02,audio,congruent,fast,fast,1.0,0.737
s02,audio,incongruent,fast,fast,1.0,1.061
s02,audio,control,fast,fast,1.0,1.092
s02,audio,control,slow,slow,1.0,0.931
s02,audio,congruent,slow,slow,1.0,0.872
s02,audio,incongruent,slow,fast,0.0,0.943
s02,audio,control,fast,fast,1.0,1.295
s02,audio,congruent,fast,fast,1.0,0.8
s02,audio,congruent,slow,slow,1.0,0.86
s02,audio,control,slow,slow,1.0,0.909
s02,audio,control,slow,slow,1.0,0.864
s02,audio,incongruent,fast,slow,0.0,1.068
s02,audio,incongruent,slow,slow,1.0,0.971
s02,audio,control,fast,fast,1.0,0.983
s02,audio,congruent,slow,slow,1.0,1.185
s02,audio,congruent,fast,fast,1.0,0.823
s02,audio,congruent,fast,fast,1.0,0.984
s02,audio,congruent,fast,fast,1.0,0.816
s02,audio,congruent,fast,fast,1.0,0.664
s02,audio,congruent,slow,fast,0.0,0.704
s02,audio,incongruent,slow,slow,1.0,0.883
s02,audio,congruent,fast,fast,1.0,0.767
s02,audio,incongruent,fast,fast,1.0,1.017
s02,audio,congruent,fast,fast,1.0,0.895
s02,audio,incongruent,fast,fast,1.0,0.795
s02,audio,incongruent,fast,fast,1.0,1.148
s02,audio,incongruent,slow,fast,0.0,0.957
s02,audio,control,fast,slow,0.0,1.027
s02,audio,congruent,fast,fast,1.0,0.916
s02,audio,congruent,slow,slow,1.0,1.007
s02,audio,incongruent,fast,fast,1.0,0.947
s02,audio,congruent,slow,slow,1.0,1.088
s02,audio,incongruent,slow,fast,0.0,1.06
