subj_idx,task,condition,stimulus,answered,correct,rt,response
S07,audio,control,fast,fast,1,0.876,1
S07,audio,control,slow,slow,1,0.804,0
S07,audio,incongruent,slow,fast,0,1.572,1
S07,audio,control,fast,fast,1,0.903,1
S07,audio,incongruent,slow,fast,0,0.975,1
S07,audio,incongruent,fast,fast,1,1.047,1
S07,audio,incongruent,slow,slow,1,1.175,0
S07,audio,congruent,slow,slow,1,0.999,0
S07,audio,congruent,fast,fast,1,1.103,1
S07,audio,incongruent,fast,fast,1,1.28,1
S07,audio,control,fast,fast,1,1.388,1
S07,audio,control,slow,slow,1,0.975,0
S07,audio,incongruent,fast,fast,1,1.343,1
S07,audio,congruent,slow,fast,0,1.248,1
S07,audio,congruent,slow,slow,1,1.039,0
S07,audio,congruent,slow,slow,1,1.028,0
S07,audio,incongruent,slow,fast,0,0.811,1
S07,audio,incongruent,fast,fast,1,1.083,1
S07,audio,control,fast,fast,1,1.02,1
S07,audio,control,slow,slow,1,1.011,0
S07,audio,control,fast,slow,0,1.304,0
S07,audio,congruent,fast,fast,1,1.431,1
S07,audio,congruent,slow,slow,1,0.827,0
S07,audio,congruent,slow,slow,1,1.063,0
S07,audio,control,fast,fast,1,1.275,1
S07,audio,congruent,fast,slow,0,1.499,0
S07,audio,incongruent,slow,slow,1,1.056,0
S07,audio,control,slow,fast,0,1.395,1
S07,audio,congruent,fast,fast,1,0.979,1
S07,audio,congruent,fast,fast,1,1.22,1
S07,audio,incongruent,slow,slow,1,1.183,0
S07,audio,incongruent,fast,fast,1,1.208,1
S07,audio,control,fast,fast,1,1.034,1
S07,audio,control,fast,fast,1,1.048,1
S07,audio,control,slow,slow,1,1.264,0
S07,audio,congruent,fast,fast,1,1.035,1
S07,audio,congruent,fast,fast,1,0.979,1
S07,audio,control,slow,slow,1,0.988,0
S07,audio,incongruent,slow,slow,1,1.607,0
S07,audio,control,slow,fast,0,1.147,1
S07,audio,congruent,fast,fast,1,0.972,1
S07,audio,control,fast,slow,0,1.396,0
S07,audio,incongruent,fast,fast,1,1.338,1
S07,audio,congruent,fast,fast,1,1.543,1
S07,audio,control,fast,fast,1,0.839,1
S07,audio,incongruent,slow,slow,1,1.437,0
S07,audio,congruent,fast,fast,1,1.158,1
S07,audio,congruent,slow,slow,1,0.967,0
S07,audio,congruent,fast,slow,0,0.819,0
S07,audio,control,slow,slow,1,1.211,0
S07,audio,congruent,fast,fast,1,0.986,1
S07,audio,congruent,fast,fast,1,1.065,1
S07,audio,control,fast,fast,1,1.157,1
S07,audio,congruent,slow,slow,1,0.962,0
S07,audio,incongruent,fast,slow,0,1.036,0
S07,audio,control,slow,slow,1,1.107,0
S07,audio,incongruent,slow,slow,1,1.098,0
S07,audio,congruent,slow,slow,1,1.139,0
S07,audio,incongruent,fast,fast,1,1.436,1
S07,audio,control,fast,fast,1,0.782,1
S07,audio,congruent,slow,slow,1,1.203,0
S07,audio,incongruent,slow,fast,0,1.043,1
S07,audio,control,fast,fast,1,1.283,1
S07,audio,congruent,slow,slow,1,1.146,0
S07,audio,incongruent,fast,fast,1,1.018,1
S07,audio,incongruent,fast,fast,1,1.146,1
S07,audio,control,fast,fast,1,1.017,1
S07,audio,congruent,slow,slow,1,1.07,0
S07,audio,control,slow,slow,1,1.007,0
S07,audio,control,slow,slow,1,0.848,0
S07,audio,control,fast,fast,1,0.929,1
S07,audio,incongruent,slow,slow,1,1.035,0
S07,audio,incongruent,fast,fast,1,0.859,1
S07,audio,incongruent,slow,slow,1,1.142,0
S07,audio,incongruent,fast,fast,1,1.119,1
S07,audio,incongruent,slow,fast,0,0.834,1
S07,audio,incongruent,fast,slow,0,0.998,0
S07,audio,congruent,slow,slow,1,0.926,0
S07,audio,control,fast,fast,1,0.927,1
S07,audio,incongruent,slow,slow,1,1.316,0
S07,audio,congruent,fast,fast,1,0.958,1
S07,audio,incongruent,fast,slow,0,1.138,0
S07,audio,congruent,fast,fast,1,0.822,1
S07,audio,congruent,fast,fast,1,0.987,1
S07,audio,congruent,slow,slow,1,0.866,0
S07,audio,control,fast,fast,1,0.879,1
S07,audio,congruent,fast,fast,1,1.075,1
S07,audio,control,fast,fast,1,1.315,1
S07,audio,control,slow,slow,1,1.107,0
S07,audio,incongruent,fast,fast,1,1.222,1
S07,audio,incongruent,slow,slow,1,1.874,0
S07,audio,control,slow,slow,1,0.936,0
S07,audio,congruent,fast,slow,0,0.814,0
S07,audio,control,fast,fast,1,0.861,1
S07,audio,control,fast,fast,1,1.033,1
S07,audio,incongruent,slow,slow,1,0.846,0
S07,audio,control,fast,slow,0,1.495,0
S07,audio,congruent,slow,slow,1,0.842,0
S07,audio,incongruent,slow,fast,0,0.771,1
S07,audio,congruent,fast,slow,0,1.418,0
S07,audio,congruent,slow,slow,1,1.189,0
S07,audio,incongruent,fast,fast,1,0.898,1
S07,audio,control,slow,slow,1,1.034,0
S07,audio,incongruent,slow,slow,1,1.106,0
S07,audio,control,slow,fast,0,1.495,1
S07,audio,incongruent,fast,fast,1,1.522,1
S07,audio,congruent,fast,fast,1,0.848,1
S07,audio,control,fast,fast,1,1.23,1
S07,audio,incongruent,slow,slow,1,0.962,0
S07,audio,congruent,slow,slow,1,0.67,0
S07,audio,congruent,slow,slow,1,1.409,0
S07,audio,congruent,fast,fast,1,1.334,1
S07,audio,control,fast,fast,1,0.997,1
S07,audio,control,slow,slow,1,0.859,0
S07,audio,congruent,fast,fast,1,1.171,1
S07,audio,incongruent,slow,slow,1,0.911,0
S07,audio,congruent,slow,slow,1,1.039,0
S07,audio,incongruent,slow,slow,1,0.88,0
S07,audio,control,fast,fast,1,0.91,1
S07,audio,congruent,fast,fast,1,1.122,1
S07,audio,congruent,slow,slow,1,0.747,0
S07,audio,incongruent,slow,slow,1,1.013,0
S07,audio,congruent,fast,fast,1,0.806,1
S07,audio,control,slow,fast,0,1.199,1
S07,audio,incongruent,fast,fast,1,0.776,1
S07,audio,control,slow,fast,0,1.083,1
S07,audio,control,fast,fast,1,0.834,1
S07,audio,incongruent,slow,slow,1,0.814,0
S07,audio,congruent,fast,fast,1,0.874,1
S07,audio,incongruent,slow,slow,1,0.991,0
S07,audio,incongruent,slow,slow,1,0.891,0
S07,audio,congruent,fast,fast,1,0.935,1
S07,audio,congruent,slow,slow,1,0.896,0
S07,audio,control,fast,fast,1,0.823,1
S07,audio,control,fast,fast,1,1.137,1
S07,audio,incongruent,fast,fast,1,1.614,1
S07,audio,congruent,slow,slow,1,0.842,0
S07,audio,control,slow,slow,1,1.158,0
S07,audio,congruent,slow,fast,0,1.108,1
S07,audio,control,fast,slow,0,0.799,0
S07,audio,congruent,slow,slow,1,0.959,0
S07,audio,control,fast,fast,1,0.872,1
S07,audio,incongruent,fast,fast,1,1.472,1
S07,audio,control,fast,fast,1,0.818,1
S07,audio,incongruent,fast,fast,1,1.179,1
S07,audio,incongruent,slow,slow,1,0.971,0
S07,audio,congruent,fast,fast,1,0.855,1
S07,audio,incongruent,fast,fast,1,1.079,1
S07,audio,incongruent,fast,fast,1,0.863,1
S07,audio,congruent,slow,slow,1,1.463,0
S07,audio,control,fast,slow,0,1.132,0
S07,audio,incongruent,fast,fast,1,0.903,1
S07,audio,incongruent,fast,fast,1,0.867,1
S07,audio,control,fast,fast,1,1.223,1
S07,audio,congruent,fast,fast,1,0.81,1
S07,audio,control,slow,slow,1,0.882,0
S07,audio,congruent,slow,slow,1,0.979,0
S07,audio,incongruent,fast,fast,1,1.531,1
S07,audio,control,fast,fast,1,0.943,1
S07,audio,congruent,slow,slow,1,0.995,0
S07,audio,control,fast,fast,1,1.01,1
S07,audio,congruent,slow,slow,1,1.078,0
S07,audio,control,slow,slow,1,1.023,0
S07,audio,incongruent,fast,fast,1,0.919,1
S07,audio,incongruent,slow,slow,1,0.831,0
S07,audio,control,fast,fast,1,0.842,1
S07,audio,incongruent,slow,slow,1,0.714,0
S07,audio,control,fast,fast,1,0.926,1
S07,audio,incongruent,fast,slow,0,0.803,0
S07,audio,incongruent,slow,slow,1,1.062,0
S07,audio,incongruent,fast,fast,1,0.91,1
S07,audio,congruent,fast,fast,1,0.99,1
S07,audio,control,slow,slow,1,0.878,0
S07,audio,congruent,fast,fast,1,1.138,1
S07,audio,control,slow,fast,0,0.854,1
S07,audio,control,fast,fast,1,1.058,1
S07,audio,congruent,slow,slow,1,0.886,0
S07,audio,congruent,fast,slow,0,1.291,0
S07,audio,incongruent,fast,fast,1,1.042,1
S07,audio,incongruent,slow,slow,1,0.846,0
S07,audio,incongruent,fast,fast,1,1.37,1
S07,audio,congruent,slow,slow,1,1.078,0
S07,audio,congruent,fast,fast,1,1.048,1
S07,audio,congruent,fast,fast,1,1.038,1
S07,audio,incongruent,fast,fast,1,0.891,1
S07,audio,control,fast,fast,1,0.879,1
S07,audio,control,fast,fast,1,1.162,1
S07,audio,control,fast,fast,1,0.758,1
S07,audio,congruent,fast,fast,1,0.99,1
S07,audio,congruent,slow,slow,1,0.738,0
S07,audio,incongruent,fast,fast,1,0.946,1
S07,audio,incongruent,fast,fast,1,0.695,1
S07,audio,control,fast,fast,1,0.887,1
S07,audio,incongruent,slow,slow,1,0.971,0
S07,audio,control,fast,fast,1,0.85,1
S07,audio,congruent,slow,slow,1,0.762,0
S07,audio,incongruent,slow,fast,0,0.722,1
S07,audio,congruent,fast,fast,1,1.026,1
S07,audio,control,fast,slow,0,1.21,0
S07,audio,incongruent,slow,slow,1,0.978,0
S07,audio,incongruent,fast,fast,1,0.899,1
S07,audio,control,slow,slow,1,1.198,0
S07,audio,incongruent,fast,fast,1,0.93,1
S07,audio,congruent,slow,slow,1,0.898,0
S07,audio,incongruent,fast,fast,1,0.914,1
S07,audio,incongruent,slow,slow,1,0.79,0
S07,audio,control,slow,slow,1,0.931,0
S07,audio,congruent,fast,fast,1,1.114,1
S07,audio,incongruent,slow,slow,1,1.07,0
S07,audio,control,fast,fast,1,0.958,1
S07,audio,congruent,fast,fast,1,1.592,1
S07,audio,control,fast,fast,1,0.771,1
S07,audio,congruent,slow,fast,0,1.001,1
S07,audio,control,slow,fast,0,0.796,1
S07,audio,incongruent,fast,fast,1,1.243,1
S07,audio,incongruent,slow,slow,1,0.933,0
S07,audio,congruent,fast,fast,1,1.117,1
S07,audio,congruent,fast,fast,1,0.938,1
S07,audio,incongruent,slow,slow,1,0.967,0
S07,audio,control,fast,fast,1,1.088,1
S07,audio,congruent,slow,slow,1,0.866,0
S07,audio,congruent,fast,fast,1,1.014,1
S07,audio,incongruent,slow,slow,1,1.153,0
S07,audio,incongruent,fast,fast,1,1.454,1
S07,audio,incongruent,slow,slow,1,0.99,0
S07,audio,congruent,fast,fast,1,0.901,1
S07,audio,congruent,fast,fast,1,1.326,1
S07,audio,incongruent,slow,slow,1,0.901,0
S07,audio,incongruent,fast,fast,1,0.87,1
S07,audio,control,slow,slow,1,1.169,0
S07,audio,control,slow,slow,1,1.01,0
S07,audio,incongruent,fast,slow,0,0.971,0
S07,audio,control,fast,fast,1,1.074,1
S07,audio,control,fast,fast,1,0.973,1
S07,audio,congruent,fast,fast,1,1.198,1
S07,audio,control,fast,fast,1,0.917,1
S07,audio,congruent,slow,slow,1,0.95,0
S07,audio,incongruent,slow,slow,1,0.634,0
S07,audio,control,fast,fast,1,0.742,1
S07,audio,control,slow,slow,1,0.806,0
S07,audio,control,fast,fast,1,0.707,1
S07,audio,congruent,slow,slow,1,0.743,0
S07,audio,congruent,fast,fast,1,1.201,1
S07,audio,incongruent,fast,fast,1,1.073,1
S07,audio,control,slow,slow,1,1.118,0
S07,audio,congruent,fast,fast,1,0.935,1
S07,audio,congruent,fast,fast,1,1.13,1
S07,audio,congruent,fast,fast,1,0.951,1
S07,audio,control,slow,slow,1,1.173,0
S07,audio,control,slow,slow,1,0.966,0
S07,audio,congruent,slow,slow,1,1.077,0
S07,audio,congruent,slow,slow,1,1.169,0
S07,audio,control,slow,slow,1,1.141,0
S07,audio,control,slow,slow,1,1.061,0
S07,audio,incongruent,slow,slow,1,0.825,0
S07,audio,control,slow,slow,1,0.935,0
S07,audio,incongruent,slow,slow,1,1.145,0
S07,audio,control,fast,slow,0,0.957,0
S07,audio,incongruent,fast,fast,1,0.802,1
S07,audio,congruent,slow,slow,1,0.943,0
S07,audio,congruent,slow,slow,1,0.874,0
S07,audio,control,fast,fast,1,1.518,1
S07,audio,control,slow,slow,1,0.995,0
S07,audio,control,slow,slow,1,0.859,0
S07,audio,incongruent,fast,fast,1,1.429,1
S07,audio,congruent,slow,slow,1,0.898,0
S07,audio,control,fast,fast,1,1.013,1
S07,audio,control,slow,slow,1,0.887,0
S07,audio,incongruent,fast,fast,1,0.907,1
S07,audio,incongruent,fast,fast,1,1.018,1
S07,audio,control,slow,slow,1,0.951,0
S07,audio,congruent,slow,slow,1,0.921,0
S07,audio,incongruent,slow,fast,0,1.066,1
S07,audio,incongruent,fast,fast,1,1.187,1
S07,audio,incongruent,slow,slow,1,1.158,0
S07,audio,incongruent,fast,fast,1,1.239,1
S07,audio,control,slow,slow,1,1.069,0
S07,audio,control,slow,slow,1,1.959,0
S07,audio,congruent,slow,fast,0,1.43,1
S07,audio,congruent,fast,fast,1,0.957,1
S07,audio,control,fast,fast,1,1.098,1
S07,audio,incongruent,fast,fast,1,0.902,1
S07,audio,incongruent,slow,slow,1,0.77,0
S07,audio,incongruent,fast,fast,1,1.106,1
S07,audio,congruent,slow,slow,1,1.093,0
S07,audio,congruent,slow,slow,1,0.914,0
S07,audio,incongruent,fast,fast,1,0.838,1
S07,audio,congruent,slow,slow,1,1.018,0
S07,audio,incongruent,slow,slow,1,0.782,0
S07,audio,congruent,slow,slow,1,1.067,0
S07,audio,incongruent,slow,slow,1,1.234,0
S07,audio,control,fast,fast,1,1.269,1
S07,audio,incongruent,slow,slow,1,1.525,0
S07,audio,incongruent,fast,slow,0,1.221,0
S07,audio,control,slow,slow,1,1.001,0
S07,audio,incongruent,slow,fast,0,1.359,1
S07,audio,control,fast,fast,1,0.965,1
S07,audio,control,fast,fast,1,1.101,1
S07,audio,control,slow,slow,1,1.049,0
S07,audio,control,fast,fast,1,0.682,1
S07,audio,congruent,fast,slow,0,0.994,0
S07,audio,control,slow,slow,1,1.062,0
S07,audio,congruent,slow,slow,1,1.197,0
S07,audio,incongruent,slow,slow,1,1.268,0
S07,audio,congruent,slow,slow,1,0.914,0
S07,audio,incongruent,fast,fast,1,0.758,1
S07,audio,control,slow,slow,1,1.29,0
S07,audio,congruent,fast,fast,1,0.938,1
S07,audio,control,slow,slow,1,0.978,0
S07,audio,incongruent,slow,slow,1,0.983,0
S07,audio,control,slow,slow,1,0.889,0
S07,audio,congruent,fast,fast,1,0.805,1
S07,audio,congruent,fast,fast,1,1.073,1
S07,audio,congruent,slow,slow,1,0.937,0
S07,audio,congruent,fast,slow,0,0.918,0
S07,audio,control,slow,slow,1,0.806,0
S07,audio,incongruent,slow,slow,1,1.538,0
S07,audio,congruent,fast,fast,1,0.853,1
S07,audio,incongruent,fast,fast,1,1.273,1
S07,audio,incongruent,slow,slow,1,1.265,0
S07,audio,congruent,fast,fast,1,0.903,1
S07,audio,incongruent,slow,slow,1,0.965,0
S07,audio,control,fast,fast,1,1.042,1
S07,audio,congruent,fast,fast,1,1.029,1
S07,audio,control,fast,fast,1,0.994,1
S07,audio,control,fast,fast,1,0.845,1
S07,audio,control,fast,fast,1,0.998,1
S07,audio,control,fast,fast,1,0.748,1
S07,audio,incongruent,slow,slow,1,0.954,0
S07,audio,incongruent,fast,slow,0,0.753,0
S07,audio,control,fast,fast,1,0.819,1
S07,audio,control,slow,slow,1,0.99,0
S07,audio,incongruent,fast,slow,0,1.07,0
S07,audio,congruent,fast,fast,1,0.826,1
S07,audio,incongruent,fast,fast,1,0.965,1
S07,audio,control,fast,fast,1,1.002,1
S07,audio,incongruent,fast,fast,1,1.093,1
S07,audio,congruent,slow,slow,1,0.809,0
S07,audio,incongruent,fast,fast,1,0.885,1
S07,audio,incongruent,fast,fast,1,0.77,1
S07,audio,control,slow,slow,1,0.946,0
S07,audio,control,slow,slow,1,0.843,0
S07,audio,congruent,slow,slow,1,1.017,0
S07,audio,control,fast,fast,1,0.833,1
S07,audio,incongruent,slow,slow,1,0.826,0
S07,audio,incongruent,fast,slow,0,0.656,0
S07,audio,congruent,fast,slow,0,1.361,0
S07,audio,congruent,slow,slow,1,0.981,0
S07,audio,incongruent,slow,fast,0,1.154,1
S07,audio,incongruent,slow,slow,1,0.99,0
S07,audio,control,fast,fast,1,0.708,1
S07,audio,control,slow,slow,1,0.985,0
S07,audio,incongruent,fast,fast,1,0.785,1
S07,audio,congruent,slow,slow,1,1.008,0
S07,audio,incongruent,fast,fast,1,1.357,1
S07,audio,control,slow,slow,1,1.236,0
S07,audio,incongruent,fast,fast,1,1.07,1
S07,audio,congruent,slow,slow,1,1.149,0
S07,audio,congruent,slow,slow,1,1.134,0
S07,audio,control,fast,fast,1,0.794,1
S07,audio,congruent,fast,fast,1,0.904,1
S07,audio,incongruent,fast,fast,1,0.78,1
S07,audio,control,fast,fast,1,1.158,1
S07,audio,control,slow,slow,1,1.072,0
S07,audio,congruent,fast,fast,1,0.903,1
S07,audio,congruent,fast,fast,1,1.009,1
S07,audio,control,fast,fast,1,1.176,1
S07,audio,congruent,fast,fast,1,0.941,1
S07,audio,control,fast,fast,1,0.853,1
S07,audio,control,slow,slow,1,0.849,0
S07,audio,control,slow,slow,1,0.865,0
S07,audio,incongruent,fast,fast,1,0.833,1
S07,audio,incongruent,slow,fast,0,0.953,1
S07,audio,control,fast,fast,1,1.224,1
S07,audio,congruent,slow,slow,1,1.048,0
S07,audio,congruent,fast,fast,1,0.92,1
S07,audio,congruent,fast,fast,1,1.248,1
S07,audio,control,slow,slow,1,0.964,0
S07,audio,control,slow,slow,1,0.789,0
S07,audio,congruent,slow,slow,1,1.216,0
S07,audio,control,slow,fast,0,1.285,1
S07,audio,incongruent,fast,fast,1,0.862,1
S07,audio,incongruent,fast,slow,0,1.177,0
S07,audio,congruent,fast,fast,1,1.034,1
S07,audio,congruent,slow,slow,1,0.909,0
S07,audio,control,slow,slow,1,1.248,0
S07,audio,incongruent,fast,fast,1,0.865,1
S07,audio,congruent,slow,slow,1,0.82,0
S07,audio,incongruent,slow,slow,1,1.226,0
S07,audio,congruent,fast,fast,1,1.025,1
S07,audio,congruent,fast,fast,1,1.037,1
S07,audio,incongruent,slow,slow,1,1.035,0
S07,audio,control,slow,slow,1,1.255,0
S07,audio,control,fast,fast,1,0.895,1
S07,audio,incongruent,slow,fast,0,1.104,1
S07,audio,incongruent,slow,fast,0,0.949,1
S07,audio,congruent,slow,slow,1,0.748,0
S07,audio,congruent,slow,slow,1,0.981,0
S07,audio,congruent,fast,fast,1,0.945,1
S07,audio,incongruent,fast,fast,1,1.528,1
S07,audio,congruent,fast,fast,1,0.999,1
S07,audio,control,fast,fast,1,0.953,1
S07,audio,congruent,slow,slow,1,1.008,0
S07,audio,incongruent,slow,fast,0,0.953,1
S07,audio,congruent,slow,slow,1,0.705,0
S07,audio,congruent,fast,slow,0,0.888,0
S07,audio,incongruent,slow,slow,1,1.108,0
S07,audio,control,slow,slow,1,1.128,0
S07,audio,congruent,fast,fast,1,1.079,1
S07,audio,congruent,slow,slow,1,0.956,0
S07,audio,congruent,slow,slow,1,0.951,0
S07,audio,congruent,fast,slow,0,1.472,0
S07,audio,control,fast,fast,1,0.9,1
S07,audio,congruent,fast,fast,1,1.739,1
S07,audio,control,slow,slow,1,1.16,0
S07,audio,incongruent,fast,fast,1,1.087,1
S07,audio,incongruent,slow,slow,1,0.839,0
S07,audio,congruent,fast,fast,1,0.944,1
S07,audio,control,fast,fast,1,1.16,1
S07,audio,congruent,fast,fast,1,1.004,1
S07,audio,control,fast,fast,1,1.492,1
S07,audio,incongruent,slow,slow,1,0.872,0
S07,audio,incongruent,fast,fast,1,1.171,1
S07,audio,incongruent,fast,fast,1,1.099,1
S07,audio,congruent,fast,fast,1,0.711,1
S07,audio,incongruent,slow,slow,1,0.88,0
S07,audio,congruent,slow,slow,1,1.008,0
S07,audio,congruent,fast,fast,1,0.812,1
S07,audio,control,slow,slow,1,1.427,0
S07,audio,congruent,fast,fast,1,1.068,1
S07,audio,control,slow,slow,1,1.044,0
S07,audio,incongruent,fast,fast,1,0.791,1
S07,audio,control,fast,slow,0,1.027,0
S07,audio,incongruent,slow,slow,1,1.012,0
S07,audio,incongruent,fast,fast,1,0.698,1
S07,audio,incongruent,fast,fast,1,1.148,1
S07,audio,congruent,fast,fast,1,1.076,1
S07,audio,congruent,slow,slow,1,0.98,0
S07,audio,congruent,slow,slow,1,1.224,0
S07,audio,control,fast,fast,1,0.915,1
S07,audio,congruent,fast,fast,1,1.035,1
S07,audio,incongruent,slow,slow,1,1.008,0
S07,audio,control,slow,slow,1,1.122,0
S07,audio,control,fast,fast,1,0.748,1
S07,audio,incongruent,slow,slow,1,0.936,0
S07,audio,congruent,fast,fast,1,0.952,1
S07,audio,incongruent,fast,slow,0,1.019,0
S07,audio,control,slow,slow,1,1.108,0
S07,audio,control,fast,fast,1,1.059,1
S07,audio,congruent,fast,slow,0,1.151,0
S07,audio,control,slow,slow,1,0.939,0
S07,audio,incongruent,fast,fast,1,1.082,1
S07,audio,congruent,fast,fast,1,0.864,1
S07,audio,incongruent,fast,fast,1,1.004,1
S07,audio,congruent,slow,slow,1,0.824,0
S07,audio,incongruent,fast,fast,1,1.332,1
S07,audio,incongruent,slow,slow,1,1.211,0
S07,audio,control,slow,slow,1,0.943,0
S07,audio,congruent,fast,fast,1,0.847,1
S07,audio,control,slow,slow,1,1.115,0
S07,audio,incongruent,slow,slow,1,0.907,0
S07,audio,incongruent,fast,fast,1,0.975,1
S07,audio,incongruent,fast,fast,1,0.918,1
S07,audio,incongruent,slow,slow,1,1.096,0
S07,audio,congruent,slow,slow,1,0.995,0
S07,audio,incongruent,fast,fast,1,0.836,1
S07,audio,control,fast,fast,1,1.046,1
S07,audio,incongruent,slow,slow,1,1.022,0
S07,audio,control,slow,fast,0,1.179,1
S07,audio,congruent,fast,fast,1,0.875,1
S07,audio,congruent,slow,slow,1,0.805,0
S07,audio,incongruent,slow,fast,0,0.919,1
S07,audio,incongruent,slow,slow,1,1.255,0
S07,audio,congruent,slow,slow,1,1.075,0
S07,audio,congruent,fast,fast,1,0.846,1
S07,audio,congruent,slow,slow,1,0.82,0
S07,audio,congruent,fast,fast,1,1.247,1
S07,audio,control,fast,fast,1,0.957,1
S07,audio,congruent,slow,slow,1,0.819,0
S07,audio,incongruent,fast,slow,0,0.86,0
S07,audio,control,slow,slow,1,1.322,0
S07,audio,control,fast,fast,1,1.079,1
S07,audio,control,fast,fast,1,0.82,1
S07,audio,congruent,slow,slow,1,0.682,0
S07,audio,control,fast,fast,1,0.826,1
S07,audio,incongruent,slow,slow,1,0.815,0
S07,audio,incongruent,slow,fast,0,0.946,1
S07,audio,congruent,fast,fast,1,0.943,1
S07,audio,congruent,fast,fast,1,1.319,1
S07,audio,control,slow,slow,1,0.955,0
S07,audio,congruent,fast,fast,1,0.886,1
S07,audio,control,fast,fast,1,1.087,1
S07,audio,congruent,fast,fast,1,0.954,1
S07,audio,congruent,slow,slow,1,0.852,0
S07,audio,congruent,fast,fast,1,0.787,1
S07,audio,congruent,fast,slow,0,1.252,0
S07,audio,control,fast,fast,1,0.711,1
S07,audio,congruent,fast,fast,1,0.81,1
S07,audio,control,fast,fast,1,0.763,1
S07,audio,incongruent,fast,fast,1,1.092,1
S07,audio,control,fast,fast,1,0.918,1
S07,audio,control,fast,fast,1,1.07,1
S07,audio,congruent,fast,fast,1,1.122,1
S07,audio,incongruent,fast,fast,1,0.826,1
S07,audio,control,slow,slow,1,0.942,0
S07,audio,control,slow,fast,0,1.867,1
S07,audio,congruent,slow,slow,1,1.086,0
S07,audio,incongruent,fast,fast,1,0.978,1
S07,audio,incongruent,slow,slow,1,0.926,0
S07,audio,control,fast,fast,1,0.896,1
S07,audio,control,slow,slow,1,1.014,0
S07,audio,congruent,slow,fast,0,1.347,1
S07,audio,incongruent,fast,fast,1,0.97,1
S07,audio,incongruent,fast,fast,1,0.957,1
S07,audio,control,fast,fast,1,0.866,1
S07,audio,congruent,fast,fast,1,1.238,1
S07,audio,incongruent,slow,slow,1,0.93,0
S07,audio,incongruent,fast,fast,1,1.14,1
S07,audio,incongruent,slow,slow,1,0.967,0
S07,audio,incongruent,slow,slow,1,0.918,0
S07,audio,control,slow,slow,1,1.067,0
S07,audio,control,fast,fast,1,0.847,1
S07,audio,control,fast,fast,1,0.72,1
S07,audio,incongruent,slow,slow,1,0.742,0
S07,audio,congruent,slow,slow,1,0.778,0
S07,audio,control,fast,fast,1,0.862,1
S07,audio,control,fast,fast,1,0.866,1
S07,audio,congruent,slow,slow,1,0.787,0
S07,audio,incongruent,slow,fast,0,1.103,1
S07,audio,incongruent,fast,fast,1,1.171,1
S07,audio,congruent,fast,fast,1,1.1,1
S07,audio,congruent,fast,fast,1,0.915,1
S07,audio,incongruent,fast,slow,0,0.987,0
S07,audio,congruent,slow,slow,1,1.055,0
S07,audio,congruent,slow,fast,0,1.158,1
S07,audio,congruent,fast,fast,1,0.823,1
S07,audio,congruent,fast,fast,1,1.038,1
S07,audio,control,fast,fast,1,1.034,1
